"age","m_f","ritmo_promedio_30k","official_time_min"
52,"F",5.30666666666667,224.4
49,"M",5.14555555555556,224.416666666667
55,"M",5.06055555555556,224.416666666667
47,"F",5.26611111111111,224.416666666667
47,"F",5.28222222222222,224.416666666667
56,"M",5.23166666666667,224.433333333333
55,"M",5.17333333333333,224.433333333333
33,"F",5.255,224.433333333333
31,"F",5.15944444444444,224.433333333333
49,"F",5.22833333333333,224.433333333333
34,"M",5.20666666666667,224.433333333333
41,"F",5.27166666666667,224.433333333333
43,"M",4.88111111111111,224.45
50,"M",5.19722222222222,224.45
40,"F",5.23777777777778,224.45
38,"F",5.38611111111111,224.45
47,"F",5.25666666666667,224.45
45,"F",5.195,224.466666666667
36,"F",5.19888888888889,224.466666666667
25,"F",5.00166666666667,224.466666666667
41,"M",5.34833333333333,224.466666666667
56,"M",5.11666666666667,224.466666666667
37,"F",5.3,224.466666666667
34,"F",5.32611111111111,224.516666666667
53,"F",5.13388888888889,224.516666666667
42,"F",5.26333333333333,224.516666666667
31,"F",5.27833333333333,224.516666666667
31,"F",5.28444444444444,224.516666666667
55,"M",5.215,224.533333333333
60,"M",5.04777777777778,224.533333333333
51,"F",5.18277777777778,224.55
49,"F",5.22888888888889,224.55
33,"M",5.32,224.55
57,"F",5.30666666666667,224.55
53,"M",5.05666666666667,224.566666666667
49,"F",5.33777777777778,224.566666666667
45,"F",5.16388888888889,224.566666666667
34,"F",5.165,224.566666666667
55,"M",5.42444444444444,224.566666666667
36,"F",5.185,224.566666666667
61,"M",5.10055555555556,224.566666666667
40,"F",5.25555555555556,224.583333333333
55,"M",5.105,224.583333333333
59,"M",5.19166666666667,224.583333333333
45,"M",5.1,224.583333333333
49,"M",5.02555555555556,224.583333333333
20,"F",5.04833333333333,224.583333333333
35,"F",5.19055555555556,224.6
55,"M",5.26944444444444,224.6
54,"F",5.275,224.6
55,"M",4.94388888888889,224.6
55,"M",5.24333333333333,224.6
47,"M",5.11444444444444,224.6
37,"M",4.71611111111111,224.616666666667
48,"F",5.18666666666667,224.616666666667
40,"F",5.36277777777778,224.616666666667
39,"F",5.31833333333333,224.616666666667
41,"F",5.18777777777778,224.616666666667
53,"M",5.32222222222222,224.633333333333
42,"F",5.25611111111111,224.633333333333
63,"M",5.22888888888889,224.633333333333
37,"F",5.32722222222222,224.633333333333
46,"M",5.35277777777778,224.633333333333
45,"F",5.16277777777778,224.633333333333
39,"F",5.15,224.633333333333
47,"F",5.27444444444444,224.633333333333
46,"F",5.38222222222222,224.65
44,"F",5.16555555555556,224.65
37,"F",5.22944444444444,224.65
62,"M",5.34166666666667,224.65
42,"F",5.30222222222222,224.65
54,"F",5.22944444444444,224.65
35,"F",5.37055555555556,224.65
44,"F",5.36055555555556,224.65
36,"F",5.06166666666667,224.65
50,"F",5.20388888888889,224.65
35,"F",5.34833333333333,224.666666666667
23,"F",5.06277777777778,224.666666666667
35,"F",5.30888888888889,224.666666666667
49,"M",4.86777777777778,224.666666666667
39,"F",5.25777777777778,224.683333333333
55,"M",5.12611111111111,224.683333333333
40,"F",5.26333333333333,224.683333333333
40,"F",5.34055555555556,224.683333333333
26,"F",5.10277777777778,224.7
21,"F",4.81222222222222,224.7
44,"F",5.18166666666667,224.716666666667
44,"M",5.08611111111111,224.716666666667
58,"M",5.19944444444444,224.716666666667
46,"M",5.14833333333333,224.733333333333
21,"F",5.33388888888889,224.733333333333
61,"M",5.23944444444444,224.733333333333
29,"F",5.005,224.733333333333
41,"F",5.23333333333333,224.733333333333
35,"F",5.15388888888889,224.733333333333
61,"M",5.16388888888889,224.75
54,"M",5.3,224.75
61,"M",5.36111111111111,224.75
30,"F",5.21555555555556,224.75
34,"M",4.94888888888889,224.75
40,"F",5.05888888888889,224.75
42,"F",5.22055555555556,224.75
49,"M",5.05111111111111,224.766666666667
33,"M",5.43111111111111,224.766666666667
50,"M",4.97833333333333,224.766666666667
42,"F",5.19388888888889,224.766666666667
27,"F",5.02333333333333,224.783333333333
48,"F",5.14722222222222,224.783333333333
43,"F",5.33166666666667,224.783333333333
48,"M",5.17666666666667,224.783333333333
40,"F",5.23722222222222,224.783333333333
48,"M",5.04222222222222,224.8
57,"M",5.15277777777778,224.8
59,"M",5.18444444444444,224.8
47,"M",5.18222222222222,224.8
40,"F",5.21,224.8
43,"F",5.13833333333333,224.8
40,"F",5.39333333333333,224.8
41,"F",5.21166666666667,224.816666666667
37,"F",5.20777777777778,224.816666666667
52,"M",5.34722222222222,224.816666666667
41,"F",5.28166666666667,224.816666666667
64,"M",5.30611111111111,224.816666666667
37,"F",5.29944444444444,224.833333333333
41,"F",5.28944444444444,224.85
42,"F",5.11,224.85
52,"M",5.15277777777778,224.85
49,"M",5.07944444444444,224.85
60,"M",5.38833333333333,224.85
39,"F",5.29277777777778,224.866666666667
42,"F",5.20388888888889,224.866666666667
40,"F",5.31666666666667,224.866666666667
52,"F",5.40666666666667,224.866666666667
53,"M",5.38055555555556,224.866666666667
39,"F",5.07055555555556,224.866666666667
39,"F",5.11166666666667,224.866666666667
44,"F",5.23722222222222,224.866666666667
26,"M",5.13388888888889,224.866666666667
56,"M",5.09055555555556,224.883333333333
39,"F",5.20111111111111,224.883333333333
46,"F",5.32333333333333,224.883333333333
32,"F",5.36166666666667,224.883333333333
55,"M",5.27388888888889,224.883333333333
48,"M",5.11833333333333,224.883333333333
50,"M",4.95333333333333,224.883333333333
41,"F",5.21277777777778,224.9
60,"M",5.24888888888889,224.9
60,"M",5.20333333333333,224.9
42,"M",5.26277777777778,224.9
29,"F",5.23722222222222,224.9
52,"F",5.30111111111111,224.9
49,"F",5.32277777777778,224.916666666667
47,"M",4.95555555555555,224.916666666667
28,"F",5.19444444444444,224.916666666667
39,"F",5.17666666666667,224.916666666667
60,"M",5.32277777777778,224.916666666667
26,"M",5.18555555555556,224.933333333333
45,"M",4.94388888888889,224.933333333333
57,"M",5.15055555555556,224.933333333333
56,"M",5.06222222222222,224.933333333333
47,"F",5.24888888888889,224.95
46,"F",5.34833333333333,224.95
42,"F",5.35944444444444,224.95
20,"F",5.07777777777778,224.966666666667
40,"F",5.35611111111111,224.966666666667
40,"M",5.185,224.966666666667
49,"M",4.955,224.966666666667
31,"M",4.86722222222222,224.966666666667
60,"M",5.305,224.983333333333
40,"F",5.15944444444444,224.983333333333
53,"F",5.28388888888889,224.983333333333
55,"M",4.76833333333333,225
45,"F",5.30555555555556,225
42,"F",5.20555555555555,225
46,"F",5.35333333333333,225
52,"F",5.30555555555556,225
32,"F",5.13555555555556,225
41,"M",5.19388888888889,225.016666666667
53,"M",4.98333333333333,225.016666666667
53,"M",5.23333333333333,225.016666666667
37,"F",5.09277777777778,225.016666666667
38,"F",5.2,225.016666666667
46,"M",5.19277777777778,225.033333333333
60,"M",5.29555555555556,225.033333333333
42,"F",5.16333333333333,225.033333333333
31,"F",5.26833333333333,225.033333333333
45,"M",5.17611111111111,225.033333333333
32,"F",5.26888888888889,225.05
57,"F",5.33277777777778,225.05
29,"F",5.28,225.05
48,"M",4.93111111111111,225.05
61,"F",5.32555555555556,225.05
51,"M",5.25222222222222,225.066666666667
43,"M",5.08777777777778,225.066666666667
41,"M",4.85166666666667,225.066666666667
57,"M",5.27,225.066666666667
53,"F",5.29,225.066666666667
28,"F",5.195,225.083333333333
59,"F",5.18444444444444,225.083333333333
56,"F",5.23611111111111,225.083333333333
43,"M",5.09722222222222,225.083333333333
45,"F",5.19222222222222,225.083333333333
51,"M",5.075,225.083333333333
50,"M",5.21888888888889,225.1
52,"M",5.28055555555556,225.1
26,"M",5.22388888888889,225.1
49,"F",5.28777777777778,225.1
35,"M",4.69,225.1
22,"M",5.57611111111111,225.1
61,"M",5.11611111111111,225.1
40,"F",5.405,225.1
66,"M",5.29222222222222,225.116666666667
41,"M",4.97722222222222,225.116666666667
43,"F",5.25,225.116666666667
35,"F",5.30722222222222,225.133333333333
33,"M",5.28111111111111,225.133333333333
41,"F",5.38222222222222,225.133333333333
50,"F",5.26333333333333,225.133333333333
22,"M",5.57666666666667,225.133333333333
42,"F",5.18944444444444,225.15
62,"M",5.34277777777778,225.15
44,"M",4.94555555555556,225.15
27,"F",5.21777777777778,225.15
50,"M",5.07444444444444,225.15
27,"F",5.06222222222222,225.15
52,"M",5.23444444444444,225.15
51,"F",5.25444444444444,225.15
49,"F",5.28388888888889,225.15
43,"F",5.20666666666667,225.166666666667
55,"M",5.35888888888889,225.166666666667
55,"F",5.25722222222222,225.166666666667
52,"M",5.27333333333333,225.166666666667
46,"F",5.30388888888889,225.166666666667
39,"M",5.39055555555556,225.183333333333
35,"F",5.12611111111111,225.183333333333
51,"F",5.31111111111111,225.2
41,"F",5.34611111111111,225.2
30,"F",5.30166666666667,225.2
45,"M",4.96166666666667,225.2
30,"F",5.19722222222222,225.216666666667
51,"F",5.20888888888889,225.216666666667
32,"F",5.01111111111111,225.216666666667
46,"F",5.38166666666667,225.216666666667
41,"F",5.28555555555556,225.216666666667
60,"M",5.23555555555556,225.216666666667
32,"M",4.97777777777778,225.216666666667
46,"F",5.28222222222222,225.216666666667
45,"M",5.36,225.216666666667
44,"F",5.36055555555556,225.216666666667
55,"M",5.16,225.233333333333
42,"F",5.26333333333333,225.233333333333
41,"F",5.25333333333333,225.233333333333
61,"M",5.28388888888889,225.233333333333
47,"F",5.37722222222222,225.233333333333
48,"M",5.18611111111111,225.233333333333
19,"F",5.28277777777778,225.25
44,"F",5.22,225.25
45,"F",5.335,225.25
51,"F",5.26111111111111,225.25
38,"F",5.38,225.25
53,"M",5.43277777777778,225.266666666667
66,"M",5.19333333333333,225.266666666667
33,"F",5.14833333333333,225.266666666667
24,"F",5.18944444444444,225.266666666667
42,"M",4.89111111111111,225.283333333333
28,"M",5.02166666666667,225.283333333333
44,"F",5.26944444444444,225.283333333333
65,"M",5.24222222222222,225.3
61,"M",5.36,225.3
50,"F",5.22,225.3
42,"F",5.26166666666667,225.3
44,"F",5.22222222222222,225.316666666667
42,"F",5.29222222222222,225.316666666667
45,"F",5.20388888888889,225.316666666667
40,"F",5.28666666666667,225.316666666667
35,"M",5.01722222222222,225.316666666667
55,"M",5.19944444444444,225.333333333333
24,"F",5.31277777777778,225.333333333333
35,"F",5.38555555555556,225.333333333333
32,"F",5.37444444444444,225.35
37,"F",5.13,225.35
46,"M",5.03666666666667,225.35
63,"M",5.05722222222222,225.35
52,"M",5.3,225.35
36,"F",5.24666666666667,225.35
44,"M",5.26555555555556,225.366666666667
41,"F",5.23055555555556,225.366666666667
40,"F",5.25444444444444,225.366666666667
41,"F",5.32666666666667,225.383333333333
42,"M",5.38055555555556,225.383333333333
52,"M",5.04944444444444,225.383333333333
36,"F",5.27388888888889,225.383333333333
58,"F",5.29555555555556,225.4
52,"F",5.22333333333333,225.4
36,"M",5.00111111111111,225.4
26,"F",5.03166666666667,225.4
28,"F",5.24944444444444,225.4
56,"M",5.22333333333333,225.416666666667
48,"M",5.03277777777778,225.416666666667
49,"M",4.89666666666667,225.416666666667
47,"F",5.34222222222222,225.416666666667
36,"F",5.22166666666667,225.416666666667
49,"M",5.17222222222222,225.416666666667
24,"F",5.25666666666667,225.416666666667
28,"F",5.04277777777778,225.416666666667
51,"M",5.21055555555556,225.416666666667
31,"F",5.195,225.433333333333
39,"F",5.3,225.433333333333
56,"F",5.15333333333333,225.433333333333
18,"M",5.23888888888889,225.45
58,"M",5.17555555555556,225.466666666667
29,"M",5.15833333333333,225.466666666667
41,"F",5.29333333333333,225.466666666667
37,"F",5.32111111111111,225.466666666667
37,"F",5.32111111111111,225.466666666667
49,"F",5.33777777777778,225.466666666667
55,"M",4.79333333333333,225.483333333333
44,"F",5.19,225.483333333333
38,"M",5.31722222222222,225.483333333333
55,"M",5.10555555555556,225.483333333333
38,"F",5.11111111111111,225.483333333333
61,"M",5.165,225.483333333333
55,"M",5.18833333333333,225.5
23,"F",5.31611111111111,225.5
51,"M",5.29888888888889,225.5
43,"F",5.28888888888889,225.5
23,"M",4.72222222222222,225.516666666667
47,"F",5.25388888888889,225.516666666667
24,"M",4.73777777777778,225.516666666667
37,"F",5.11888888888889,225.516666666667
44,"M",5.14444444444444,225.516666666667
58,"M",5.07555555555556,225.533333333333
40,"F",5.23444444444444,225.533333333333
45,"F",5.34777777777778,225.533333333333
40,"F",5.24166666666667,225.55
50,"M",5.19666666666667,225.55
53,"F",5.24777777777778,225.55
27,"F",5.27277777777778,225.55
49,"F",5.36944444444444,225.566666666667
40,"F",5.30444444444444,225.566666666667
48,"F",5.36055555555556,225.566666666667
47,"F",5.44444444444444,225.583333333333
29,"F",5.385,225.583333333333
45,"M",4.93555555555556,225.583333333333
59,"M",5.26611111111111,225.6
41,"F",5.175,225.6
27,"F",5.01833333333333,225.616666666667
35,"F",5.12166666666667,225.616666666667
30,"M",5.14277777777778,225.616666666667
29,"F",5.25277777777778,225.616666666667
45,"F",5.245,225.616666666667
61,"F",5.22277777777778,225.616666666667
50,"M",5.19,225.616666666667
51,"F",5.27277777777778,225.633333333333
47,"F",5.325,225.633333333333
50,"F",5.325,225.633333333333
55,"M",5.00944444444444,225.633333333333
38,"F",5.335,225.633333333333
54,"M",4.885,225.633333333333
42,"F",5.24777777777778,225.633333333333
63,"M",5.06166666666667,225.633333333333
54,"M",4.85222222222222,225.633333333333
36,"F",5.14,225.633333333333
41,"F",5.35277777777778,225.633333333333
43,"F",5.35222222222222,225.633333333333
54,"M",5.33666666666667,225.65
53,"M",5.24777777777778,225.65
52,"M",5.14888888888889,225.65
27,"F",5.25944444444444,225.666666666667
60,"M",5.16055555555556,225.666666666667
23,"F",5.2,225.666666666667
42,"F",5.29277777777778,225.683333333333
33,"F",5.23611111111111,225.683333333333
63,"M",5.31111111111111,225.683333333333
48,"F",5.20388888888889,225.683333333333
51,"F",5.00888888888889,225.683333333333
64,"M",5.32111111111111,225.7
56,"F",5.28444444444444,225.7
41,"F",5.27666666666667,225.7
29,"F",5.24333333333333,225.7
65,"F",5.29611111111111,225.7
56,"M",5.21611111111111,225.7
25,"M",5.115,225.716666666667
42,"F",4.97722222222222,225.716666666667
25,"M",5.11555555555556,225.716666666667
36,"F",5.32666666666667,225.716666666667
35,"M",5.05777777777778,225.716666666667
31,"F",5.11333333333333,225.716666666667
53,"M",5.23388888888889,225.75
38,"M",5.30611111111111,225.75
64,"M",5.08666666666667,225.75
44,"F",5.00611111111111,225.766666666667
29,"F",5.16722222222222,225.766666666667
25,"F",5.01555555555556,225.783333333333
46,"M",4.92666666666667,225.783333333333
46,"F",5.22888888888889,225.783333333333
55,"M",5.28,225.783333333333
30,"F",5.055,225.783333333333
50,"M",5.04666666666667,225.8
50,"M",5.10444444444444,225.8
48,"F",5.21833333333333,225.8
55,"M",5.12888888888889,225.8
28,"F",5.34166666666667,225.816666666667
47,"F",5.36111111111111,225.816666666667
33,"F",5.1,225.816666666667
40,"F",5.35833333333333,225.833333333333
56,"M",5.22833333333333,225.833333333333
44,"M",5.24166666666667,225.833333333333
29,"F",5.39111111111111,225.833333333333
44,"F",5.19777777777778,225.833333333333
36,"F",5.31111111111111,225.85
42,"F",5.21444444444444,225.85
35,"M",5.32555555555556,225.85
53,"M",5.005,225.85
25,"F",5.27833333333333,225.85
51,"F",5.35833333333333,225.85
51,"F",5.35833333333333,225.85
53,"F",5.28222222222222,225.85
35,"F",4.98666666666667,225.866666666667
38,"F",5.01611111111111,225.866666666667
52,"F",5.19388888888889,225.866666666667
45,"F",5.34388888888889,225.866666666667
61,"M",5.25833333333333,225.883333333333
39,"F",5.175,225.9
26,"F",5.20888888888889,225.9
47,"M",5.09166666666667,225.9
53,"F",5.36055555555556,225.9
38,"F",5.23944444444444,225.9
25,"F",5.14611111111111,225.9
63,"M",5.27388888888889,225.916666666667
25,"F",5.065,225.916666666667
35,"F",5.09777777777778,225.933333333333
48,"F",5.26555555555556,225.933333333333
43,"F",5.26833333333333,225.933333333333
27,"F",5.27555555555556,225.95
38,"F",5.33111111111111,225.95
43,"F",5.27555555555556,225.95
25,"F",5.15111111111111,225.95
65,"M",5.39222222222222,225.95
52,"F",5.28833333333333,225.966666666667
33,"M",4.05055555555556,225.966666666667
45,"F",5.33277777777778,225.966666666667
43,"F",5.27888888888889,225.966666666667
54,"M",5.23611111111111,225.966666666667
41,"F",5.22388888888889,225.966666666667
44,"F",5.11333333333333,225.966666666667
34,"F",5.27444444444444,225.966666666667
49,"F",5.28444444444444,225.983333333333
40,"F",5.29333333333333,225.983333333333
23,"F",5.08055555555555,225.983333333333
43,"F",5.21777777777778,225.983333333333
44,"F",4.81611111111111,225.983333333333
38,"F",5.25611111111111,225.983333333333
48,"M",5.23111111111111,225.983333333333
42,"F",5.06333333333333,225.983333333333
32,"F",5.37722222222222,225.983333333333
40,"F",5.28,226
40,"F",5.285,226
54,"M",5.20777777777778,226.016666666667
35,"F",5.21888888888889,226.016666666667
42,"F",5.29611111111111,226.016666666667
45,"F",5.33333333333333,226.016666666667
45,"F",5.22722222222222,226.016666666667
61,"M",5.16611111111111,226.033333333333
41,"F",5.36777777777778,226.033333333333
44,"F",5.32166666666667,226.05
37,"F",5.17888888888889,226.05
28,"F",5.16277777777778,226.05
30,"F",5.18888888888889,226.05
41,"F",5.15666666666667,226.05
53,"M",5.26166666666667,226.066666666667
36,"F",5.29944444444444,226.066666666667
57,"F",5.35666666666667,226.066666666667
56,"F",5.24388888888889,226.083333333333
53,"M",5.35333333333333,226.083333333333
53,"M",5.16333333333333,226.083333333333
29,"F",5.11166666666667,226.083333333333
43,"M",5.455,226.083333333333
35,"F",5.33166666666667,226.083333333333
32,"F",5.33166666666667,226.083333333333
58,"M",5.28388888888889,226.083333333333
41,"F",5.25055555555556,226.083333333333
30,"F",5.35166666666667,226.083333333333
31,"F",5.27111111111111,226.083333333333
57,"M",5.16611111111111,226.1
44,"F",5.40777777777778,226.1
25,"F",5.09277777777778,226.116666666667
31,"F",5.22111111111111,226.116666666667
50,"F",5.19611111111111,226.116666666667
57,"M",5.28055555555556,226.133333333333
58,"F",5.23944444444444,226.133333333333
34,"M",5.00222222222222,226.133333333333
40,"F",5.20666666666667,226.133333333333
38,"F",5.27777777777778,226.133333333333
